Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015
Singapore,SGP,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,,,
Singapore,SGP,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,,,
Singapore,SGP,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,,,
Singapore,SGP,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,,,
Singapore,SGP,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,,,
Singapore,SGP,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
Singapore,SGP,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Sint Maarten (Dutch part),SXM,Internet users (per 100 people),IT.NET.USER.P2,,,,
Sint Maarten (Dutch part),SXM,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,3.0
Sint Maarten (Dutch part),SXM,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,15.0
Sint Maarten (Dutch part),SXM,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,,,
Sint Maarten (Dutch part),SXM,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,,,
Sint Maarten (Dutch part),SXM,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
Sint Maarten (Dutch part),SXM,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,3.0
Slovak Republic,SVK,Internet users (per 100 people),IT.NET.USER.P2,9.426803201,55.19,75.71,77.6347
Slovak Republic,SVK,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Slovak Republic,SVK,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Slovak Republic,SVK,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,420404.0,373794.0,298334.0,258989.0
Slovak Republic,SVK,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,205822.0,182607.0,145508.0,126435.0
Slovak Republic,SVK,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,201141.0,157381.0,156569.0,172904.0
Slovak Republic,SVK,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,98067.0,76771.0,76469.0,84419.0
Slovak Republic,SVK,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,303437.0,245826.0,207565.0,216847.0
Slovak Republic,SVK,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,782124.0,707089.0,593418.0,491023.0
Slovak Republic,SVK,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,399295.0,361194.0,303820.0,251391.0
Slovak Republic,SVK,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,79012.0,66240.0,53049.0,52497.0
Slovak Republic,SVK,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,361720.0,333295.0,295084.0,232034.0
Slovak Republic,SVK,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,177007.0,163288.0,144090.0,113197.0
Slovak Republic,SVK,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,5.0,5.0,5.0,5.0
Slovak Republic,SVK,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Slovenia,SVN,Internet users (per 100 people),IT.NET.USER.P2,15.11025956,46.81,70.0,73.0987
Slovenia,SVN,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Slovenia,SVN,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Slovenia,SVN,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,103175.0,85458.0,57212.0,53981.0
Slovenia,SVN,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,50353.0,41710.0,27817.0,26135.0
Slovenia,SVN,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,76036.0,53266.0,55614.0,65301.0
Slovenia,SVN,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,37047.0,26000.0,27007.0,31778.0
Slovenia,SVN,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,89378.0,92991.0,108732.0,115468.0
Slovenia,SVN,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,216234.0,186669.0,141381.0,129441.0
Slovenia,SVN,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,110624.0,95482.0,72692.0,66721.0
Slovenia,SVN,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,23829.0,19310.0,18532.0,17923.0
Slovenia,SVN,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,113059.0,101211.0,84169.0,75460.0
Slovenia,SVN,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,55257.0,49477.0,40872.0,36585.0
Slovenia,SVN,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,3.0,3.0
Slovenia,SVN,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,3.0,3.0,3.0
Solomon Islands,SLB,Internet users (per 100 people),IT.NET.USER.P2,0.481296806,0.844307573,5.0,10.00046498
Solomon Islands,SLB,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Solomon Islands,SLB,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Solomon Islands,SLB,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,29630.0,33883.0,37307.0,41487.0
Solomon Islands,SLB,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,14289.0,16308.0,17935.0,20101.0
Solomon Islands,SLB,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,37091.0,40857.0,45451.0,48602.0
Solomon Islands,SLB,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,17899.0,19769.0,22067.0,23510.0
Solomon Islands,SLB,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,66459.0,74476.0,82935.0,91177.0
Solomon Islands,SLB,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,65923.0,73980.0,81640.0,92516.0
Solomon Islands,SLB,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,34100.0,38283.0,42267.0,47858.0
Solomon Islands,SLB,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,10388.0,11888.0,13121.0,14442.0
Solomon Islands,SLB,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,36293.0,40097.0,44333.0,51029.0
Solomon Islands,SLB,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,17534.0,19389.0,21438.0,24557.0
Solomon Islands,SLB,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Solomon Islands,SLB,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Somalia,SOM,Internet users (per 100 people),IT.NET.USER.P2,0.02,1.077327839,,1.76
Somalia,SOM,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Somalia,SOM,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Somalia,SOM,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,338708.0,400142.0,483565.0,538068.0
Somalia,SOM,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,169005.0,199813.0,241009.0,268068.0
Somalia,SOM,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,752089.0,897762.0,972029.0,1090612.0
Somalia,SOM,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,375135.0,446613.0,483374.0,541365.0
Somalia,SOM,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1208607.0,1458977.0,1679252.0,1851344.0
Somalia,SOM,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,940824.0,1108238.0,1314348.0,1528537.0
Somalia,SOM,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,471036.0,554986.0,658431.0,766962.0
Somalia,SOM,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,180299.0,213606.0,258925.0,280689.0
Somalia,SOM,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,602116.0,708096.0,830783.0,990469.0
Somalia,SOM,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,300783.0,353439.0,414908.0,493507.0
Somalia,SOM,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
Somalia,SOM,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
South Africa,ZAF,Internet users (per 100 people),IT.NET.USER.P2,5.348559732,7.48854253,24.0,51.91911572
South Africa,ZAF,Official entrance age to pre-primary education (years),UIS.THAGE.0,6.0,6.0,6.0,5.0
South Africa,ZAF,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
South Africa,ZAF,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1960090.0,2092526.0,2096895.0,2049617.0
South Africa,ZAF,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,989421.0,1016646.0,978474.0,977858.0
South Africa,ZAF,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1033376.0,1071259.0,1018736.0,1121497.0
South Africa,ZAF,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,494751.0,487990.0,515495.0,548654.0
South Africa,ZAF,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,7177220.0,7344489.0,7297755.0,7296033.0
South Africa,ZAF,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,4744850.0,5238452.0,5196030.0,5233782.0
South Africa,ZAF,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,2310334.0,2686434.0,2715218.0,2805974.0
South Africa,ZAF,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1010119.0,1034554.0,1064347.0,995896.0
South Africa,ZAF,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,2784760.0,3145926.0,3099135.0,3184165.0
South Africa,ZAF,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,1445095.0,1535372.0,1502338.0,1449950.0
South Africa,ZAF,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
South Africa,ZAF,Theoretical duration of pre-primary education (years),UIS.THDUR.0,1.0,1.0,1.0,1.0
South Sudan,SSD,Internet users (per 100 people),IT.NET.USER.P2,,,,
South Sudan,SSD,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,3.0
South Sudan,SSD,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
South Sudan,SSD,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,383759.0,481656.0,599623.0
South Sudan,SSD,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,190556.0,238745.0,296636.0
South Sudan,SSD,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,499117.0,588661.0,1113069.0
South Sudan,SSD,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,246986.0,290806.0,548900.0
South Sudan,SSD,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,1316636.0,1602341.0,1986051.0
South Sudan,SSD,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,912948.0,1148777.0,1724549.0
South Sudan,SSD,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,459236.0,579075.0,870741.0
South Sudan,SSD,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,201690.0,251655.0,310505.0
South Sudan,SSD,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,529189.0,667121.0,1124926.0
South Sudan,SSD,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,263156.0,330957.0,557172.0
South Sudan,SSD,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
South Sudan,SSD,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,3.0
Spain,ESP,Internet users (per 100 people),IT.NET.USER.P2,13.62496081,47.88,65.8,78.6896
Spain,ESP,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Spain,ESP,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,15.0
Spain,ESP,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1877390.0,1722284.0,1674330.0,1311034.0
Spain,ESP,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,911479.0,836303.0,813523.0,636970.0
Spain,ESP,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1148328.0,1190116.0,1431110.0,1446419.0
Spain,ESP,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,557710.0,578102.0,694012.0,701704.0
Spain,ESP,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,2431060.0,2408862.0,2572205.0,2866333.0
Spain,ESP,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2943678.0,2644654.0,2560624.0,2552280.0
Spain,ESP,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,1513929.0,1360878.0,1316678.0,1311215.0
Spain,ESP,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,426729.0,417224.0,407296.0,457011.0
Spain,ESP,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1066288.0,922370.0,886294.0,1241246.0
Spain,ESP,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,518270.0,447473.0,430423.0,604095.0
Spain,ESP,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,3.0
Spain,ESP,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Sri Lanka,LKA,Internet users (per 100 people),IT.NET.USER.P2,0.647410011,1.792046794,12.0,29.98873755
